customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Target,Tenure_Group,Service_Count,Estimated_Billed_Value,Charge_per_Tenure_Month,Streaming_Adoption,Churn_Probability,Risk_Band,Expected_Revenue_at_Risk,Normalized_Value,Retention_Priority_Score,High_Value,High_Risk,Retention_Segment
6476-YHMGA,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,0,13-24,6,1147.5,77.03999999999999,1,0.13859639721491818,Low,27.70053867995739,0.13230260690172543,0.018336664658720712,False,False,Low Priority
6865-JZNKO,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1530.6,No,0,25-48,3,1659.0,51.02,0,0.09536089790179925,Low,14.082616168260573,0.19225900225056264,0.018333991084317696,True,False,Loyal / High Value
9239-ZBZZV,Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,Yes,1,0-6,3,287.70000000000005,50.85,1,0.5809120787276194,Medium,37.25749916136265,0.03151959864966242,0.01831011557223566,False,True,Automated Retention
2038-YSEZE,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,0,25-48,4,1956.0500000000002,62.10689655172413,0,0.08061915494989333,Low,13.562746121734381,0.22707825393848463,0.018306856940017917,True,False,Loyal / High Value
0923-PNFUB,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,Yes,1,0-6,3,251.25,82.41666666666667,1,0.6718671852926283,High,68.14283408224583,0.027247046136534128,0.018306396195291567,False,True,Automated Retention
8845-LWKGE,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,No,0,25-48,4,1935.0,66.17166666666667,1,0.08148802844951203,Low,11.554709829390049,0.2246108402100525,0.01830309453710556,True,False,Loyal / High Value
4039-PIMHX,Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,No,0,49-72,2,2440.2,48.946938775510205,0,0.064442279472178,Low,4.613414740562439,0.28382876969242304,0.01829057289876357,True,False,Loyal / High Value
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No,0,7-12,2,648.45,54.690909090909095,1,0.247704791559637,Low,33.37303569316864,0.0738055607651913,0.018281991045283837,False,False,Low Priority
4090-KPJIP,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,No,0,0-6,1,224.85000000000002,70.8,0,0.7557184707107371,High,65.35284686982632,0.024152522505626405,0.018252507371758646,False,True,Automated Retention
1697-NVVGY,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No,0,13-24,4,1261.6000000000001,67.68684210526315,1,0.12486520691637086,Low,24.35473110675812,0.14567704426106529,0.01818999427462323,False,False,Low Priority
3639-XJHKQ,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,No,0,13-24,4,1151.4,68.30526315789473,0,0.13683329548528445,Low,23.23571557402611,0.13275975243810953,0.018165954433917053,False,False,Low Priority
4415-WNGVR,Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,No,0,7-12,6,950.4000000000001,78.65416666666667,1,0.16626974967054203,Low,34.57559487819672,0.10919917479369844,0.018156519457178003,False,False,Low Priority
6933-VLYFX,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No,0,25-48,5,1858.45,59.63870967741936,1,0.08415469009835409,Low,11.36774062588811,0.2156378938484621,0.018146940130279104,True,False,Loyal / High Value
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,No,0,25-48,3,1155.7,45.53076923076923,1,0.13599512313140277,Low,16.086236500740053,0.13326378469617403,0.018123224808712937,False,False,Low Priority
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,0,0-6,3,320.0,74.05,1,0.5133071276916497,Medium,48.67741775512695,0.035305701425356335,0.01812266818978864,False,True,Automated Retention
9306-CPCBC,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,Yes,1,0-6,1,222.75,70.10000000000001,0,0.7567647882136661,High,64.61275112628937,0.023906367216804197,0.01809149692378296,False,True,Automated Retention
4072-IPYLT,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815.0,No,0,25-48,2,1837.8,50.41666666666666,0,0.08484936796261858,Low,11.110408532619475,0.21321736684171042,0.018091358815172917,True,False,Loyal / High Value
2483-XSSMZ,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.4,No,0,25-48,2,1866.15,48.369230769230775,0,0.08352963972486951,Low,9.2151490598917,0.2165404632408102,0.018087546880361224,True,False,Loyal / High Value
2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,No,0,13-24,3,1203.4,53.57954545454545,0,0.13020427893306002,Low,19.630234625935554,0.13885502625656415,0.018079518569967052,False,False,Low Priority
1137-DGOWI,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,No,0,25-48,5,2107.5,73.29666666666667,1,0.07383184146161992,Low,10.261308878660202,0.24483073893473364,0.01807630430196051,True,False,Loyal / High Value
4700-UBQMV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,0,13-24,4,1593.9,73.79761904761905,1,0.09769698433134366,Low,19.37287835776806,0.18462818829707428,0.018037617219183632,True,False,Loyal / High Value
4184-TJFAN,Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,1,0-6,4,264.9,91.25,1,0.6249440231776456,High,70.33842072486877,0.028847055513878464,0.018027794929672093,False,True,Automated Retention
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No,0,25-48,5,2497.0499999999997,79.7290322580645,1,0.061998178077615415,Low,5.679188004881143,0.2904925450112527,0.018010008535827356,True,False,Loyal / High Value
6261-LHRTG,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,0,25-48,3,1423.5,54.11153846153847,0,0.10926639918764236,Low,16.84581508487463,0.1646544448612153,0.0179911983002252,True,False,Loyal / High Value
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,13-24,3,1063.8,56.16944444444445,1,0.14675802342222813,Low,24.298460000753405,0.12249156039009751,0.017976619288755203,False,False,Low Priority
7108-DGVUU,Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,No,0,13-24,4,1505.7,71.28809523809524,1,0.10311761702831237,Low,20.5018311470747,0.17428966616654162,0.017972335047753852,True,False,Loyal / High Value
2364-UFROM,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.4,2044.75,No,0,25-48,5,2112.0,68.15833333333333,1,0.07323609503705694,Low,9.287751960754395,0.24535821455363838,0.017969077519172868,True,False,Loyal / High Value
3633-CDBUW,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,0,13-24,6,1374.4499999999998,85.05588235294118,1,0.11307114343040232,Low,24.03015440404415,0.15890496061515375,0.017967565593518482,False,False,Low Priority
3496-LFSZU,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,No,0,0-6,1,282.0,73.55,0,0.5821927468872411,Medium,56.00500085949898,0.030851462865716425,0.01796149791128116,False,True,Automated Retention
6599-GZWCM,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,No,0,13-24,2,970.45,74.32692307692308,0,0.16089621681902916,Low,29.47615657299757,0.11154937171792949,0.01794787189795446,False,False,Low Priority
1986-PHGZF,Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,No,0,13-24,3,1051.2,53.605555555555554,0,0.14825054642216567,Low,22.521695971488953,0.1210146286571643,0.017940484823500077,False,False,Low Priority
6682-VCIXC,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No,0,25-48,4,2203.75,50.03720930232558,1,0.06989848853726535,Low,6.823870111256838,0.2561128563390847,0.0179019015530638,True,False,Loyal / High Value
0020-JDNXP,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,0,25-48,5,2082.5,58.62352941176471,1,0.07387768108283833,Low,10.092782657593489,0.2419003188297074,0.017871034608338034,True,False,Loyal / High Value
2608-BHKFN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,1,0-6,1,280.2,66.725,0,0.5830379553651811,Medium,55.50499808192253,0.030640472618154533,0.017864558506711637,False,True,Automated Retention
2091-MJTFX,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,1,25-48,3,1536.0,52.05,1,0.10010833156269135,Low,14.055609130859375,0.17784133533383345,0.017803399363151173,True,False,Loyal / High Value
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,No,0,0-6,1,349.75,64.08,0,0.4588514765073356,Medium,51.82475700378418,0.03879290135033758,0.01780018006260581,False,True,Automated Retention
0925-VYDLG,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,0-6,1,225.75,80.66666666666667,0,0.7332642381062644,High,65.05687576532364,0.02425801762940735,0.01778753681499571,False,True,Automated Retention
0019-GFNTW,Female,0,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,2560.1,No,0,49-72,4,2522.7999999999997,45.71607142857143,0,0.06058876918296986,Low,2.4574717730283737,0.2935108777194298,0.017783462822833423,True,False,Loyal / High Value
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.45,937.6,Yes,1,13-24,4,916.3000000000001,66.97142857142858,1,0.16902688977312486,Low,31.182437053322793,0.10520208177044262,0.01778198067931587,False,False,Low Priority
5126-RCXYW,Male,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46.0,2424.05,No,0,49-72,3,2484.0,44.88981481481482,1,0.06152520845600397,Low,2.641279749572277,0.28896286571642904,0.01777850054924758,True,False,Loyal / High Value
0017-DINOC,Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,0,49-72,3,2440.8,45.56574074074074,1,0.06247266029616879,Low,2.858662480115891,0.2838990997749437,0.01773593201862819,True,False,Loyal / High Value
7253-UVNDW,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,Yes,1,25-48,3,2500.1,53.48152173913044,0,0.060880811103766294,Low,3.204411516338587,0.29085005626406596,0.017707187334932397,True,False,Loyal / High Value
3410-YOQBQ,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,2497.2,No,0,25-48,6,2455.2000000000003,80.55483870967741,1,0.06199292452211116,Low,5.2376480340957645,0.2855870217554388,0.017704374684179437,True,False,Loyal / High Value
7459-RRWQZ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,Yes,1,13-24,3,969.7500000000001,66.30333333333333,1,0.15859217239848825,Low,28.166001167893413,0.11146731995498875,0.017677844423099026,False,False,Low Priority
5180-UCIIQ,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,Yes,1,13-24,2,881.0999999999999,40.00909090909091,1,0.1747480008587835,Low,17.89447461515665,0.10107605026256562,0.017662837718085262,False,False,Low Priority
6481-LXPWL,Male,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,No,0,49-72,2,2021.6000000000001,35.205357142857146,0,0.075207736449635,Low,5.698587702214718,0.23476181545386346,0.01765590474509201,True,False,Loyal / High Value
6303-KFWSL,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,No,0,25-48,2,1602.25,55.86896551724138,0,0.0949765740661553,Low,13.308693964034319,0.18560694861215302,0.017628312102055232,True,False,Loyal / High Value
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,0,13-24,2,633.6,33.73888888888889,0,0.2442386602259757,Low,19.257125091552737,0.0720648912228057,0.01760103248158874,False,False,Low Priority
1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,No,0,7-12,4,678.0,65.315,1,0.22765509455377414,Low,35.72434490919113,0.07726931732933233,0.01759075374271473,False,False,Low Priority
3158-MOERK,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,174.8,Yes,1,0-6,3,192.0,87.4,1,0.8648973871040726,Critical,89.11273956298828,0.020301950487621904,0.017559103929860438,False,True,Automated Retention
1840-BIUOG,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,0,13-24,4,1374.0,70.81,1,0.1105281974867807,Low,19.3378673940897,0.1588522130532633,0.017557648775563248,False,False,Low Priority
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,No,0,0-6,1,278.2,71.225,0,0.5772646003372948,Medium,55.720651590824126,0.030406039009752434,0.017552329956804932,False,True,Automated Retention
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,0,7-12,4,630.4499999999999,62.71111111111111,1,0.24466816737198238,Low,39.04615309238434,0.07169565828957239,0.017541645322237554,False,False,Low Priority
8741-LQOBK,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,No,0,25-48,2,1612.3,35.22282608695652,0,0.09385275233310135,Low,9.345331147313118,0.1867849774943736,0.017530284232323355,True,False,Loyal / High Value
0979-MOZQI,Male,0,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,No,0,49-72,2,2418.0,37.7008064516129,1,0.06228509333158636,Low,2.366789873689413,0.28122655663915974,0.017516222327590723,True,False,Loyal / High Value
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,0,25-48,1,978.75,34.80172413793103,1,0.15566747116402105,Low,14.28107924759388,0.1125222711927982,0.01751605740621507,False,False,Low Priority
2108-GLPQB,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,0,25-48,2,1388.75,56.212,0,0.10903595088533888,Low,17.803090515732766,0.1605811609152288,0.017509119574663588,False,False,Low Priority
9554-DFKIC,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,0,25-48,2,1633.5,52.95666666666667,0,0.09248004227393106,Low,13.121573540568352,0.18926997374343585,0.01750369517297877,True,False,Loyal / High Value
7851-WZEKY,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,Yes,1,0-6,3,190.3,98.45,1,0.8696208037262283,Critical,88.9536692649126,0.02010268192048012,0.01748171040874064,False,True,Automated Retention
9099-FTUHS,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,No,0,13-24,2,1251.2,54.31521739130435,0,0.12025796922551231,Low,17.674041271209717,0.14445798949737435,0.017372224455354624,False,False,Low Priority
4424-TKOPW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,1,0-6,3,187.7,98.375,1,0.876663647028972,Critical,88.16003451943396,0.019797918229557385,0.017356115198705144,False,True,Automated Retention
5061-PBXFW,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,0,25-48,4,1964.8,58.2703125,0,0.07606069437249328,Low,11.054935538768769,0.2281039009752438,0.01734974109725149,True,False,Loyal / High Value
2720-WGKHP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,1,0-6,3,188.0,90.85,1,0.8744984957689251,Critical,87.79402363300323,0.019833083270817703,0.017344001486789915,False,True,Automated Retention
6424-ELEYH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5,Yes,1,0-6,1,224.25,76.5,0,0.7182288897116003,High,64.02451780438423,0.02408219242310577,0.01729652632586837,False,True,Automated Retention
1730-VFMWO,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,No,0,25-48,2,1706.8000000000002,53.39117647058824,0,0.08725170086726167,Low,11.203623083233834,0.19786196549137286,0.017263793026061715,True,False,Loyal / High Value
8200-KLNYW,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,No,0,13-24,6,1698.9,81.66428571428571,1,0.087652538410302,Low,17.682584956288338,0.19693595273818454,0.01726193616175314,True,False,Loyal / High Value
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,13-24,4,1795.1999999999998,75.88333333333334,1,0.08285655581072951,Low,16.412842333316803,0.20822393098274566,0.017252717758601356,True,False,Loyal / High Value
7024-OHCCK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Yes,1,0-6,3,187.7,85.425,1,0.8700552979307125,Critical,87.07292238175869,0.019797918229557385,0.017225283643625435,False,True,Automated Retention
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,No,0,25-48,6,2424.0,78.97666666666667,1,0.06100020238716625,Low,5.11121386885643,0.28192985746436605,0.017197778364311262,True,False,Loyal / High Value
1324-NLTJE,Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,1,13-24,2,825.0,50.473333333333336,0,0.1819278372225058,Low,25.455496311187744,0.09450018754688672,0.017192214737526277,False,False,Low Priority
5777-KJIRB,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,No,0,25-48,2,2010.0,50.58875,0,0.07358571246045713,Low,7.683441169559956,0.23340210052513127,0.01717505985690902,True,False,Loyal / High Value
6475-VHUIZ,Female,0,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55,No,0,13-24,3,1247.75,53.11086956521739,0,0.11920184187786717,Low,17.38777258992195,0.14405359152288072,0.017171453438649294,False,False,Low Priority
2162-FRZAA,Male,0,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,0,49-72,3,2479.05,38.01666666666667,0,0.0594784102359476,Low,1.6207019815221428,0.2883826425356339,0.017152541117661065,True,False,Loyal / High Value
8409-WQJUX,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No,0,25-48,4,1355.0,56.926,1,0.10949340817894038,Low,15.614538872241974,0.15662509377344336,0.017149415323600446,False,False,Low Priority
5570-PTWEH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,1,0-6,1,225.45000000000002,72.25,0,0.7079039002019559,High,63.73462590873242,0.024222852588147034,0.017147451821166327,False,True,Automated Retention
5049-MUBWG,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,1908.35,No,0,25-48,5,1950.0,73.39807692307691,1,0.07572296673757829,Low,13.056791201233864,0.22636909227306826,0.017141339244609338,True,False,Loyal / High Value
4338-EYCER,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,0,13-24,2,1146.6000000000001,53.58095238095238,1,0.12937812527923018,Low,20.6628577709198,0.1321971117779445,0.017103414489159297,False,False,Low Priority
9850-OWRHQ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,0-6,1,222.29999999999998,76.0,0,0.7169842068265467,High,63.32530882358551,0.023853619654913723,0.01710266856822044,False,True,Automated Retention
0866-QLSIR,Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,Yes,1,25-48,4,2189.6000000000004,61.43382352941177,0,0.0671437886146925,Low,6.69659204185009,0.2544542385596399,0.017085021605961,True,False,Loyal / High Value
